id,key,value,type
28194867,created_by,JOSM,regular
28194869,created_by,JOSM,regular
28194870,created_by,JOSM,regular
28194871,created_by,JOSM,regular
28194872,created_by,JOSM,regular
28194873,created_by,JOSM,regular
28194874,created_by,JOSM,regular
28194875,created_by,JOSM,regular
28194876,created_by,JOSM,regular
28194877,created_by,JOSM,regular
28194878,created_by,JOSM,regular
28194879,created_by,JOSM,regular
28194880,created_by,JOSM,regular
28194881,created_by,JOSM,regular
28194882,created_by,JOSM,regular
28194883,created_by,JOSM,regular
28194884,created_by,JOSM,regular
28194886,created_by,JOSM,regular
28194887,created_by,JOSM,regular
28194888,created_by,JOSM,regular
28194889,created_by,JOSM,regular
28194896,created_by,JOSM,regular
28194897,created_by,JOSM,regular
28194899,created_by,JOSM,regular
28194900,created_by,JOSM,regular
28194901,created_by,JOSM,regular
28194902,created_by,JOSM,regular
28194905,created_by,JOSM,regular
28194906,created_by,JOSM,regular
28194907,created_by,JOSM,regular
28194908,created_by,JOSM,regular
28194909,created_by,JOSM,regular
28230837,created_by,JOSM,regular
28230905,source,Bing,regular
28230905,highway,turning_circle,regular
28230956,highway,turning_circle,regular
28231042,highway,turning_circle,regular
28231078,odbl,clean,regular
28231117,source,Bing,regular
28231117,highway,turning_circle,regular
28231154,name,Humble Plumb,regular
28231154,amenity,pub,regular
28231154,city,Southampton,addr
28231154,street,Commercial Street,addr
28231154,postcode,SO18 6LY,addr
28231154,housenumber,73,addr
28231386,name,Peartree Inn,regular
28231386,amenity,pub,regular
28231386,created_by,Potlatch 0.10f,regular
28232540,name,Red Lion,regular
28232540,amenity,pub,regular
28232545,highway,turning_circle,regular
28232555,name,One Stop,regular
28232555,note,previously a pub,regular
28232555,shop,convenience,regular
28232555,old_name,The Winning Post,regular
28232563,created_by,JOSM,regular
28232565,created_by,JOSM,regular
28232567,created_by,JOSM,regular
28232621,created_by,JOSM,regular
28232623,created_by,JOSM,regular
28232624,created_by,JOSM,regular
28232626,created_by,JOSM,regular
28232627,created_by,JOSM,regular
28232630,created_by,JOSM,regular
28232633,created_by,JOSM,regular
28234919,created_by,JOSM,regular
28234926,created_by,JOSM,regular
28234929,created_by,JOSM,regular
28235747,created_by,JOSM,regular
28236095,created_by,JOSM,regular
28236097,odbl,clean,regular
28236099,odbl,clean,regular
28236100,odbl,clean,regular
28236102,odbl,clean,regular
28236103,odbl,clean,regular
28236105,odbl,clean,regular
28236106,odbl,clean,regular
28236108,odbl,clean,regular
28236108,amenity,post_box,regular
28236110,odbl,clean,regular
28236112,odbl,clean,regular
28236115,odbl,clean,regular
28236117,odbl,clean,regular
28236118,odbl,clean,regular
28236120,odbl,clean,regular
28236122,odbl,clean,regular
28236125,odbl,clean,regular
28236127,odbl,clean,regular
28236130,odbl,clean,regular
28236133,odbl,clean,regular
28236135,odbl,clean,regular
28236137,odbl,clean,regular
28236139,odbl,clean,regular
28236142,odbl,clean,regular
28236145,odbl,clean,regular
28236147,odbl,clean,regular
28236150,odbl,clean,regular
28236154,odbl,clean,regular
28236157,odbl,clean,regular
28236161,odbl,clean,regular
28236164,odbl,clean,regular
28236168,odbl,clean,regular
28237034,created_by,JOSM,regular
28237035,created_by,JOSM,regular
28237036,created_by,JOSM,regular
28237037,created_by,JOSM,regular
28237038,created_by,JOSM,regular
28237039,created_by,JOSM,regular
28237040,created_by,JOSM,regular
28237041,created_by,JOSM,regular
28237042,created_by,JOSM,regular
28237043,created_by,JOSM,regular
28237044,created_by,JOSM,regular
28237045,created_by,JOSM,regular
28237046,created_by,JOSM,regular
28237047,created_by,JOSM,regular
28237048,created_by,JOSM,regular
28237049,created_by,JOSM,regular
28237050,created_by,JOSM,regular
28237051,created_by,JOSM,regular
28237052,created_by,JOSM,regular
28237053,created_by,JOSM,regular
28237054,created_by,JOSM,regular
28237055,created_by,JOSM,regular
28237056,created_by,JOSM,regular
28237057,created_by,JOSM,regular
28237058,created_by,JOSM,regular
28237059,created_by,JOSM,regular
28237060,created_by,JOSM,regular
28237062,created_by,JOSM,regular
28237063,created_by,JOSM,regular
28237064,created_by,JOSM,regular
28237065,created_by,JOSM,regular
28237066,created_by,JOSM,regular
28237067,created_by,JOSM,regular
28237068,created_by,JOSM,regular
28237069,created_by,JOSM,regular
28237079,created_by,JOSM,regular
28237080,created_by,JOSM,regular
28237081,created_by,JOSM,regular
28237082,created_by,JOSM,regular
28237083,created_by,JOSM,regular
28237084,created_by,JOSM,regular
28237085,created_by,JOSM,regular
28237086,created_by,JOSM,regular
28237087,created_by,JOSM,regular
28237088,created_by,JOSM,regular
28237089,created_by,JOSM,regular
28237090,created_by,JOSM,regular
28237091,created_by,JOSM,regular
28237092,created_by,JOSM,regular
28237093,created_by,JOSM,regular
28237094,created_by,JOSM,regular
28237095,created_by,JOSM,regular
28237231,created_by,JOSM,regular
28240316,odbl,clean,regular
28240318,odbl,clean,regular
28240320,odbl,clean,regular
28240321,created_by,JOSM,regular
28243467,created_by,JOSM,regular
28243469,created_by,JOSM,regular
28243474,created_by,JOSM,regular
28243475,created_by,JOSM,regular
28243479,created_by,JOSM,regular
28243482,created_by,JOSM,regular
28243486,created_by,JOSM,regular
28243492,created_by,JOSM,regular
28243495,created_by,JOSM,regular
28243504,created_by,JOSM,regular
28243506,created_by,JOSM,regular
28243510,created_by,JOSM,regular
28243516,created_by,JOSM,regular
28243531,highway,turning_circle,regular
28243533,created_by,JOSM,regular
28243552,created_by,JOSM,regular
28243562,created_by,JOSM,regular
28243567,created_by,JOSM,regular
28243569,created_by,JOSM,regular
28243575,created_by,JOSM,regular
28243578,created_by,JOSM,regular
28243583,created_by,JOSM,regular
28243584,created_by,JOSM,regular
28243586,created_by,JOSM,regular
28243587,created_by,JOSM,regular
28243589,created_by,JOSM,regular
28243590,created_by,JOSM,regular
28243591,created_by,JOSM,regular
28243598,created_by,JOSM,regular
28243602,created_by,JOSM,regular
28243604,created_by,JOSM,regular
28243605,created_by,JOSM,regular
28243607,created_by,JOSM,regular
28243609,created_by,JOSM,regular
28243623,created_by,JOSM,regular
28243652,created_by,JOSM,regular
28243654,created_by,JOSM,regular
28243667,created_by,JOSM,regular
28243669,created_by,JOSM,regular
28243670,created_by,JOSM,regular
28243674,created_by,JOSM,regular
28243675,created_by,JOSM,regular
28243677,created_by,JOSM,regular
28243678,created_by,JOSM,regular
28243679,created_by,JOSM,regular
28243680,created_by,JOSM,regular
28243682,created_by,JOSM,regular
28243685,created_by,JOSM,regular
28243689,created_by,JOSM,regular
28243694,created_by,JOSM,regular
28243697,created_by,JOSM,regular
28243700,created_by,JOSM,regular
28243701,created_by,JOSM,regular
28243705,created_by,JOSM,regular
28243708,created_by,JOSM,regular
28243714,created_by,JOSM,regular
28244025,odbl,clean,regular
28244232,odbl,clean,regular
28244235,odbl,clean,regular
28244246,odbl,clean,regular
28244252,odbl,clean,regular
28246059,created_by,JOSM,regular
28246067,created_by,JOSM,regular
28246070,created_by,JOSM,regular
28246350,highway,mini_roundabout,regular
28246350,direction,clockwise,regular
28246354,created_by,JOSM,regular
28246355,created_by,JOSM,regular
28246356,created_by,JOSM,regular
28246357,created_by,JOSM,regular
28246358,created_by,JOSM,regular
28247334,cycleway,asl,regular
28247347,highway,turning_circle,regular
28249917,odbl,clean,regular
28249918,odbl,clean,regular
28249923,odbl,clean,regular
28249928,highway,traffic_signals,regular
28252968,odbl,clean,regular
28265078,public_transport,stop_position,regular
28341745,created_by,JOSM,regular
28341789,created_by,JOSM,regular
28341795,created_by,JOSM,regular
28341796,created_by,JOSM,regular
28342525,created_by,JOSM,regular
28342527,created_by,JOSM,regular
28342541,highway,turning_circle,regular
28342559,created_by,JOSM,regular
28342577,created_by,JOSM,regular
28342578,created_by,JOSM,regular
28342579,created_by,JOSM,regular
28342580,created_by,JOSM,regular
28342589,created_by,JOSM,regular
28342590,created_by,JOSM,regular
28342595,created_by,JOSM,regular
28342596,created_by,JOSM,regular
28342640,created_by,JOSM,regular
28342641,created_by,JOSM,regular
28345046,name,Gardeners Arms,regular
28345046,amenity,pub,regular
28345046,created_by,JOSM,regular
28345048,name,GRA CL,regular
28345078,name,The Ark,regular
28345078,amenity,pub,regular
28345107,created_by,JOSM,regular
28345117,created_by,JOSM,regular
28345118,created_by,JOSM,regular
28345295,created_by,JOSM,regular
28345296,created_by,JOSM,regular
28345297,created_by,JOSM,regular
28345298,created_by,JOSM,regular
28345300,created_by,JOSM,regular
28345439,created_by,JOSM,regular
28345450,created_by,JOSM,regular
28345451,created_by,JOSM,regular
28346271,created_by,JOSM,regular
28346946,created_by,JOSM,regular
28346947,created_by,JOSM,regular
28346948,created_by,JOSM,regular
28346950,created_by,JOSM,regular
28346952,created_by,JOSM,regular
28346953,created_by,JOSM,regular
28346954,created_by,JOSM,regular
28346955,created_by,JOSM,regular
28346956,created_by,JOSM,regular
28346957,created_by,JOSM,regular
28346958,created_by,JOSM,regular
28346959,created_by,JOSM,regular
28346964,created_by,JOSM,regular
28346966,created_by,JOSM,regular
28346967,created_by,JOSM,regular
28346968,created_by,JOSM,regular
28346969,created_by,JOSM,regular
28346971,created_by,JOSM,regular
28346972,created_by,JOSM,regular
28346973,created_by,JOSM,regular
28346974,created_by,JOSM,regular
28346975,created_by,JOSM,regular
28346976,created_by,JOSM,regular
28346977,created_by,JOSM,regular
28346978,created_by,JOSM,regular
28346979,created_by,JOSM,regular
28347573,barrier,cycle_barrier,regular
28347575,barrier,cycle_barrier,regular
28347576,traffic_calming,table,regular
28347577,created_by,JOSM,regular
28347578,created_by,JOSM,regular
28379453,name,Sholing Baptist Church,regular
28379453,odbl,clean,regular
28379453,amenity,place_of_worship,regular
28379453,religion,christian,regular
28379453,denomination,baptist,regular
28382711,created_by,JOSM,regular
28382777,created_by,JOSM,regular
28382821,created_by,JOSM,regular
28382828,created_by,JOSM,regular
28382829,created_by,JOSM,regular
28382832,created_by,JOSM,regular
28382834,created_by,JOSM,regular
28382836,created_by,JOSM,regular
28382837,created_by,JOSM,regular
28382874,created_by,JOSM,regular
28382875,created_by,JOSM,regular
28382876,created_by,JOSM,regular
28382877,created_by,JOSM,regular
28382878,created_by,JOSM,regular
28382879,created_by,JOSM,regular
28382880,created_by,JOSM,regular
28382882,created_by,JOSM,regular
28382883,created_by,JOSM,regular
28382944,created_by,JOSM,regular
28382951,name,Brendon Football Club,regular
28382951,leisure,pitch,regular
28382951,created_by,JOSM,regular
28382952,amenity,parking,regular
28382952,created_by,JOSM,regular
28801032,created_by,JOSM,regular
28801045,created_by,JOSM,regular
28801054,created_by,JOSM,regular
28801058,created_by,JOSM,regular
28801068,created_by,JOSM,regular
28801071,created_by,JOSM,regular
28801072,created_by,JOSM,regular
28801083,created_by,JOSM,regular
28801084,created_by,JOSM,regular
28801085,created_by,JOSM,regular
28801086,created_by,JOSM,regular
28801087,created_by,JOSM,regular
28801098,barrier,bollard,regular
28801099,created_by,JOSM,regular
28801100,created_by,JOSM,regular
28801101,created_by,JOSM,regular
28801102,name,Hillyfields,regular
28801102,is_in,"Hampshire, England, UK",regular
28801102,place,village,regular
28801105,created_by,JOSM,regular
28801106,created_by,JOSM,regular
28801107,created_by,JOSM,regular
28801108,name,Nursling,regular
28801108,is_in,"Hampshire, England, UK",regular
28801108,place,village,regular
28801151,created_by,JOSM,regular
28801152,created_by,JOSM,regular
28801153,created_by,JOSM,regular
28801154,created_by,JOSM,regular
28801167,created_by,JOSM,regular
28804767,created_by,JOSM,regular
28830661,created_by,JOSM,regular
28830672,created_by,JOSM,regular
28850021,created_by,JOSM,regular
28850023,created_by,JOSM,regular
28850024,created_by,JOSM,regular
28850025,created_by,JOSM,regular
28850026,created_by,JOSM,regular
28850027,created_by,JOSM,regular
28850028,created_by,JOSM,regular
28850030,created_by,JOSM,regular
28850031,created_by,JOSM,regular
28850032,created_by,JOSM,regular
28850033,created_by,JOSM,regular
28850036,created_by,JOSM,regular
28850037,created_by,JOSM,regular
28850039,created_by,JOSM,regular
28850040,created_by,JOSM,regular
28850043,created_by,JOSM,regular
28850044,created_by,JOSM,regular
28850047,created_by,JOSM,regular
28850048,created_by,JOSM,regular
28850049,created_by,JOSM,regular
28850050,created_by,JOSM,regular
28850051,created_by,JOSM,regular
28850053,created_by,JOSM,regular
28850054,created_by,JOSM,regular
28850055,created_by,JOSM,regular
28850056,created_by,JOSM,regular
28850057,created_by,JOSM,regular
28850059,created_by,JOSM,regular
28850060,created_by,JOSM,regular
28850061,created_by,JOSM,regular
28850062,created_by,JOSM,regular
28850063,created_by,JOSM,regular
28850064,created_by,JOSM,regular
28850066,created_by,JOSM,regular
28850067,created_by,JOSM,regular
28850068,created_by,JOSM,regular
28850069,created_by,JOSM,regular
28850070,created_by,JOSM,regular
28850072,created_by,JOSM,regular
28850073,created_by,JOSM,regular
28850074,created_by,JOSM,regular
28850075,created_by,JOSM,regular
28850076,created_by,JOSM,regular
28850078,created_by,JOSM,regular
28850079,created_by,JOSM,regular
28850080,created_by,JOSM,regular
28850082,created_by,JOSM,regular
28850083,created_by,JOSM,regular
28850084,created_by,JOSM,regular
28850085,created_by,JOSM,regular
28850086,created_by,JOSM,regular
28850087,created_by,JOSM,regular
28850089,created_by,JOSM,regular
28850090,created_by,JOSM,regular
28850091,created_by,JOSM,regular
28850092,created_by,JOSM,regular
28850093,created_by,JOSM,regular
28850095,created_by,JOSM,regular
28850096,created_by,JOSM,regular
28850097,created_by,JOSM,regular
28850098,created_by,JOSM,regular
28850100,created_by,JOSM,regular
28850101,created_by,JOSM,regular
28850102,created_by,JOSM,regular
28850103,created_by,JOSM,regular
28850104,created_by,JOSM,regular
28850106,created_by,JOSM,regular
28850107,created_by,JOSM,regular
28850108,created_by,JOSM,regular
28850109,created_by,JOSM,regular
28850110,created_by,JOSM,regular
